member_id,join_date,membership_tier,home_club,age,gender,monthly_fee,churn_date,total_checkins,avg_app_login_minutes,trainer_sessions,unique_clubs,unique_classes,total_sales,avg_profit_margin,is_churned,tier_code
M000821,2024-08-11,Senior,Financial_District,42,Other,44.99,,14,33.785714285714285,1,9,5,160.54,0.3525,0,2
M000822,2023-08-15,Student,Harlem_Strong,70,Other,39.99,2025-04-03,21,33.333333333333336,0,11,4,67.35,0.26,1,3
M000823,2024-07-05,VIP,Queens_Central,29,F,129.99,2025-06-10,20,29.4,0,10,3,52.83,0.32599999999999996,1,4
M000824,2023-06-18,Premium,Chinatown_Active,63,F,79.99,,19,50.89473684210526,0,12,4,186.68,0.332,0,1
M000825,2024-11-12,Premium,Staten_Island,63,F,79.99,,17,41.88235294117647,1,9,5,116.58,0.42,0,1
M000826,2023-02-06,Student,Staten_Island,67,F,39.99,,15,49.666666666666664,0,9,4,167.78,0.325,0,3
M000827,2023-01-05,Basic,Upper_East_Side,54,F,49.99,,6,35.166666666666664,0,5,2,150.53,0.376,0,0
M000828,2023-06-02,VIP,Harlem_Strong,20,Other,129.99,,12,43.583333333333336,2,7,3,34.6,0.31,0,4
M000829,2024-08-27,Student,Manhattan_Premium,39,F,39.99,,12,45.833333333333336,0,7,2,0.0,0.0,0,3
M000830,2024-07-03,Basic,NYC_Downtown,41,F,49.99,,14,47.214285714285715,0,7,2,49.32,0.235,0,0
M000831,2023-11-30,Student,Williamsburg,49,M,39.99,,7,17.428571428571427,0,6,2,153.39,0.324,0,3
M000832,2023-05-21,Basic,Long_Island_City,39,M,49.99,,16,46.375,0,10,3,249.04,0.3442857142857143,0,0
M000833,2023-06-11,Basic,Midtown_Elite,42,F,49.99,,15,23.133333333333333,0,11,4,128.76,0.355,0,0
M000834,2024-04-14,VIP,Astoria_Fit,33,F,129.99,,14,35.57142857142857,0,9,4,79.79,0.39666666666666667,0,4
M000835,2024-06-16,Basic,Staten_Island,53,F,49.99,,14,29.928571428571427,1,7,3,204.07,0.358,0,0
M000836,2023-08-20,Senior,Chinatown_Active,55,F,44.99,,10,27.5,1,7,3,0.0,0.0,0,2
M000837,2023-05-20,Premium,Harlem_Strong,63,Other,79.99,,21,40.80952380952381,4,11,2,79.79,0.41,0,1
M000838,2023-12-21,VIP,Queens_Central,27,Other,129.99,,13,31.923076923076923,0,9,3,0.0,0.0,0,4
M000839,2024-08-31,Student,NYC_Downtown,23,Other,39.99,,15,45.6,0,11,3,306.55,0.40499999999999997,0,3
M000840,2024-02-03,VIP,Staten_Island,20,Other,129.99,2024-09-28,14,34.857142857142854,1,9,5,6.75,0.41,1,4
M000841,2023-08-31,Student,Midtown_Elite,54,M,39.99,,16,38.0,2,10,5,0.0,0.0,0,3
M000842,2024-10-15,Student,Midtown_Elite,50,M,39.99,,9,63.666666666666664,0,7,3,173.98,0.36000000000000004,0,3
M000843,2023-03-19,Basic,Midtown_Elite,70,M,49.99,2024-09-03,10,65.4,1,7,3,67.95,0.2866666666666667,1,0
M000844,2024-03-22,Basic,Brooklyn_Heights,29,F,49.99,,9,48.22222222222222,1,7,3,76.17,0.38999999999999996,0,0
M000845,2023-04-08,VIP,Brooklyn_Heights,43,M,129.99,,14,40.142857142857146,3,9,2,51.06,0.365,0,4
M000846,2023-10-31,Student,NYC_Uptown,19,Other,39.99,,12,31.916666666666668,0,5,3,210.87,0.27999999999999997,0,3
M000847,2023-02-28,Senior,Staten_Island,35,M,44.99,,11,31.0,1,8,3,14.07,0.44,0,2
M000848,2024-03-21,Basic,Williamsburg,62,F,49.99,2025-05-21,20,40.0,0,12,2,216.19,0.396,1,0
M000849,2023-12-08,Premium,Bronx_Fitness,60,F,79.99,,17,34.0,0,10,5,0.0,0.0,0,1
M000850,2023-09-03,Senior,Chinatown_Active,68,Other,44.99,,15,32.0,1,8,3,96.67,0.35000000000000003,0,2
M000851,2024-05-05,Student,Upper_East_Side,66,Other,39.99,,14,48.214285714285715,0,9,1,79.85,0.29,0,3
M000852,2023-01-26,Senior,Midtown_Elite,42,M,44.99,,14,40.214285714285715,1,10,4,44.03,0.44,0,2
M000853,2024-11-23,Basic,Harlem_Strong,49,M,49.99,,15,49.333333333333336,1,8,5,67.9,0.28,0,0
M000854,2023-02-23,Premium,NYC_Downtown,51,M,79.99,,15,23.0,2,8,3,0.0,0.0,0,1
M000855,2024-12-11,Student,NYC_Downtown,40,F,39.99,,18,29.38888888888889,1,12,3,129.46,0.42333333333333334,0,3
M000856,2024-04-22,VIP,Queens_Central,22,F,129.99,2025-10-09,13,32.92307692307692,0,8,4,69.16,0.3525,1,4
M000857,2024-07-03,VIP,Williamsburg,34,Other,129.99,2025-03-27,9,54.44444444444444,0,7,2,195.35999999999999,0.31428571428571433,1,4
M000858,2023-05-04,VIP,Williamsburg,35,F,129.99,,8,55.375,0,5,2,38.62,0.24,0,4
M000859,2024-07-15,Student,NYC_Downtown,61,M,39.99,,17,34.705882352941174,0,10,6,244.52,0.34833333333333333,0,3
M000860,2024-07-10,Senior,Chinatown_Active,51,F,44.99,,12,64.33333333333333,0,8,2,61.33,0.32,0,2
M000861,2023-03-11,Senior,Queens_Central,38,M,44.99,,9,11.0,0,6,5,53.81,0.3,0,2
M000862,2023-01-31,VIP,Midtown_Elite,26,Other,129.99,,16,48.5625,0,12,2,233.95,0.32285714285714284,0,4
M000863,2023-06-13,Premium,NYC_Uptown,38,Other,79.99,2023-10-25,18,26.555555555555557,0,10,4,94.96,0.3525,1,1
M000864,2024-01-13,Basic,Bronx_Fitness,37,F,49.99,,21,23.38095238095238,1,12,5,200.2,0.3425,0,0
M000865,2023-08-17,Senior,Brooklyn_Heights,32,Other,44.99,,11,32.45454545454545,1,8,4,191.75,0.33666666666666667,0,2
M000866,2023-04-23,Student,Brooklyn_Heights,33,F,39.99,,14,45.142857142857146,0,9,4,38.79,0.33999999999999997,0,3
M000867,2023-01-22,Premium,Midtown_Elite,40,F,79.99,2024-04-19,15,35.86666666666667,0,12,4,143.45,0.43333333333333335,1,1
M000868,2023-01-04,Premium,Midtown_Elite,43,M,79.99,,10,41.9,1,8,1,148.02,0.3025,0,1
M000869,2023-02-12,Basic,Financial_District,56,M,49.99,,17,20.58823529411765,0,11,4,109.78,0.31,0,0
M000870,2023-05-04,VIP,Chinatown_Active,33,M,129.99,2023-10-20,17,28.352941176470587,1,11,4,87.61,0.36333333333333334,1,4
M000871,2023-02-28,Basic,Harlem_Strong,48,M,49.99,,17,26.352941176470587,2,9,6,57.54,0.37,0,0
M000872,2023-10-23,Student,Long_Island_City,22,F,39.99,,11,25.363636363636363,0,8,3,135.51,0.34199999999999997,0,3
M000873,2023-01-24,Student,NYC_Uptown,30,M,39.99,,21,30.904761904761905,2,9,5,37.739999999999995,0.4,0,3
M000874,2024-11-01,Senior,Staten_Island,49,Other,44.99,,15,16.2,0,7,5,191.05,0.33666666666666667,0,2
M000875,2024-05-10,VIP,NYC_Uptown,22,Other,129.99,,10,43.3,0,9,5,77.1,0.28,0,4
M000876,2023-01-08,VIP,Brooklyn_Heights,64,M,129.99,,21,34.142857142857146,2,12,5,147.34,0.35750000000000004,0,4
M000877,2023-03-07,VIP,Upper_East_Side,52,Other,129.99,,15,25.533333333333335,1,11,2,143.11,0.37,0,4
M000878,2023-11-06,Premium,Upper_East_Side,63,F,79.99,,10,8.7,1,8,4,55.86,0.33,0,1
M000879,2023-12-18,VIP,Midtown_Elite,52,F,129.99,2025-09-22,9,67.77777777777777,0,7,1,143.09,0.39142857142857146,1,4
M000880,2024-09-25,Premium,Harlem_Strong,57,Other,79.99,,15,35.13333333333333,0,9,2,58.41,0.46,0,1
M000881,2024-08-15,Basic,Harlem_Strong,42,M,49.99,,15,34.6,0,10,2,71.26,0.425,0,0
M000882,2024-11-26,Senior,Chinatown_Active,18,F,44.99,,14,52.642857142857146,0,11,3,158.12,0.37666666666666665,0,2
M000883,2023-09-04,Basic,Bronx_Fitness,49,M,49.99,,12,47.583333333333336,0,8,1,101.97999999999999,0.3075,0,0
M000884,2024-06-10,Student,Midtown_Elite,33,Other,39.99,,8,32.375,0,7,2,134.83,0.4075,0,3
M000885,2023-07-16,Premium,Long_Island_City,36,M,79.99,,16,21.0625,1,9,2,242.70999999999998,0.382,0,1
M000886,2024-06-22,Premium,Chinatown_Active,35,Other,79.99,,10,26.6,1,7,3,90.91,0.3,0,1
M000887,2024-06-04,Basic,Harlem_Strong,68,Other,49.99,,14,35.857142857142854,1,8,1,99.04,0.31,0,0
M000888,2024-01-22,Premium,Upper_East_Side,59,Other,79.99,,10,39.0,1,6,2,250.81,0.418,0,1
M000889,2024-06-20,Senior,NYC_Downtown,69,M,44.99,,16,48.5625,1,9,5,162.20999999999998,0.43200000000000005,0,2
M000890,2024-11-09,VIP,NYC_Downtown,50,M,129.99,,13,35.38461538461539,0,10,4,91.75999999999999,0.475,0,4
M000891,2023-02-24,VIP,Staten_Island,46,F,129.99,,18,29.77777777777778,2,9,5,200.94,0.335,0,4
M000892,2024-07-03,Premium,Brooklyn_Heights,64,F,79.99,,15,48.2,1,10,2,102.98,0.3666666666666667,0,1
M000893,2023-06-27,VIP,Bronx_Fitness,28,F,129.99,,16,48.75,3,10,4,161.74,0.29333333333333333,0,4
M000894,2024-02-20,Premium,Astoria_Fit,34,M,79.99,2024-12-06,11,33.54545454545455,0,8,4,61.66,0.315,1,1
M000895,2024-02-20,Premium,Long_Island_City,67,M,79.99,,13,19.692307692307693,1,9,0,214.08,0.34833333333333333,0,1
M000896,2024-08-07,Senior,Queens_Central,50,Other,44.99,2025-08-05,9,37.333333333333336,0,8,2,86.75,0.28500000000000003,1,2
M000897,2024-09-25,Basic,Financial_District,59,Other,49.99,,20,36.3,2,11,5,191.25,0.37999999999999995,0,0
M000898,2024-02-06,VIP,Staten_Island,66,F,129.99,2026-01-15,12,42.583333333333336,1,8,4,267.01,0.316,1,4
M000899,2023-01-13,Senior,Bronx_Fitness,24,Other,44.99,,17,19.647058823529413,0,11,6,180.91000000000003,0.3075,0,2
M000900,2024-08-10,VIP,NYC_Uptown,51,M,129.99,2026-06-01,7,6.142857142857143,0,7,2,58.239999999999995,0.35000000000000003,1,4
M000901,2024-10-11,VIP,Staten_Island,69,Other,129.99,,16,6.0,0,10,3,183.9,0.4366666666666667,0,4
M000902,2024-02-12,Student,Brooklyn_Heights,40,F,39.99,,17,43.0,0,11,2,0.0,0.0,0,3
M000903,2023-12-06,Senior,Queens_Central,26,M,44.99,,16,37.3125,2,9,2,274.39,0.375,0,2
M000904,2024-01-12,Student,Astoria_Fit,49,M,39.99,,14,28.428571428571427,2,9,2,86.38,0.30500000000000005,0,3
M000905,2024-06-10,Basic,Harlem_Strong,50,M,49.99,,17,27.0,0,9,3,53.81,0.22,0,0
M000906,2023-07-22,VIP,Chinatown_Active,23,Other,129.99,,9,41.77777777777778,0,5,3,175.79,0.3666666666666667,0,4
M000907,2023-11-14,Premium,Upper_East_Side,53,Other,79.99,,11,29.0,1,6,2,32.79,0.4,0,1
M000908,2023-06-22,Premium,Astoria_Fit,29,M,79.99,,15,28.6,1,10,5,190.72,0.33499999999999996,0,1
M000909,2024-09-01,Student,NYC_Downtown,57,M,39.99,2025-12-01,17,15.882352941176471,1,9,3,268.19,0.3625,1,3
M000910,2024-02-11,VIP,Astoria_Fit,34,F,129.99,,13,25.307692307692307,1,8,4,128.7,0.395,0,4
M000911,2024-03-28,VIP,Bronx_Fitness,18,Other,129.99,,12,49.916666666666664,1,8,1,83.93,0.27,0,4
M000912,2024-01-19,VIP,Bronx_Fitness,50,Other,129.99,,20,38.0,2,10,5,0.0,0.0,0,4
M000913,2024-06-17,Senior,Bronx_Fitness,52,Other,44.99,,13,44.46153846153846,0,8,3,136.29,0.33799999999999997,0,2
M000914,2024-02-13,VIP,Chinatown_Active,67,F,129.99,,20,40.4,0,13,4,55.11,0.33,0,4
M000915,2023-12-14,Basic,Queens_Central,21,M,49.99,,14,28.0,0,10,3,62.67,0.27,0,0
M000916,2023-01-01,Premium,Financial_District,20,Other,79.99,,14,50.357142857142854,1,10,4,145.51,0.2757142857142857,0,1
M000917,2024-04-16,Premium,Staten_Island,55,F,79.99,,22,39.68181818181818,0,12,5,217.15,0.372,0,1
M000918,2023-01-03,Premium,Chinatown_Active,18,M,79.99,,14,28.571428571428573,0,11,3,197.07,0.3,0,1
M000919,2024-09-18,Senior,Queens_Central,33,M,44.99,,8,19.75,1,6,1,220.84,0.2875,0,2
M000920,2023-10-20,Student,NYC_Downtown,64,Other,39.99,2023-12-09,16,30.8125,0,11,4,341.65999999999997,0.333,1,3
M000921,2023-01-31,Student,Midtown_Elite,37,F,39.99,,15,32.8,0,10,5,3.17,0.38,0,3
M000922,2024-05-19,Premium,Harlem_Strong,68,Other,79.99,,16,31.5,1,7,4,98.29,0.25,0,1
M000923,2023-04-30,Premium,Astoria_Fit,61,M,79.99,2025-04-03,12,9.666666666666666,0,8,3,156.06,0.33499999999999996,1,1
M000924,2023-03-23,Student,Long_Island_City,55,Other,39.99,,9,37.333333333333336,0,6,0,192.51999999999998,0.3933333333333333,0,3
M000925,2024-11-08,VIP,NYC_Uptown,26,F,129.99,,13,32.84615384615385,1,9,3,129.34,0.495,0,4
M000926,2024-10-01,Student,Bronx_Fitness,25,F,39.99,,17,24.294117647058822,1,10,2,184.43,0.32,0,3
M000927,2024-02-07,Senior,NYC_Uptown,49,F,44.99,,19,27.210526315789473,2,14,5,71.51,0.44,0,2
M000928,2024-06-01,Basic,Midtown_Elite,65,Other,49.99,,18,41.05555555555556,1,12,4,208.75,0.374,0,0
M000929,2023-12-20,Senior,Williamsburg,59,M,44.99,,13,41.07692307692308,0,9,2,66.39,0.3066666666666667,0,2
M000930,2023-10-02,Basic,NYC_Uptown,69,Other,49.99,,12,34.666666666666664,2,10,1,179.0,0.295,0,0
M000931,2023-08-11,VIP,Brooklyn_Heights,21,Other,129.99,,8,34.5,1,8,1,84.91,0.275,0,4
M000932,2024-12-24,Student,Staten_Island,18,M,39.99,,11,60.72727272727273,0,7,2,173.54,0.396,0,3
M000933,2023-12-27,Basic,Harlem_Strong,27,M,49.99,,12,34.666666666666664,0,7,3,300.23,0.394,0,0
M000934,2023-02-14,Senior,Williamsburg,63,Other,44.99,,5,22.6,0,5,0,240.82999999999998,0.35833333333333334,0,2
M000935,2024-02-12,Premium,Brooklyn_Heights,20,M,79.99,,13,41.53846153846154,0,10,4,72.21000000000001,0.43333333333333335,0,1
M000936,2024-07-04,Student,Chinatown_Active,21,Other,39.99,,17,46.88235294117647,1,12,5,283.16,0.35000000000000003,0,3
M000937,2023-05-06,Premium,Queens_Central,27,F,79.99,,9,20.11111111111111,0,6,3,67.47999999999999,0.4,0,1
M000938,2023-03-11,Senior,Harlem_Strong,38,F,44.99,2023-11-14,14,33.0,1,9,2,13.0,0.355,1,2
M000939,2023-11-25,Premium,Queens_Central,27,Other,79.99,,16,33.75,1,10,4,319.14,0.41500000000000004,0,1
M000940,2023-07-15,VIP,Williamsburg,55,M,129.99,2025-01-24,6,22.166666666666668,1,5,1,36.09,0.44,1,4
M000941,2023-01-25,Senior,Manhattan_Premium,19,Other,44.99,,10,17.1,1,8,3,59.79,0.49,0,2
M000942,2024-07-04,Senior,Midtown_Elite,49,M,44.99,,9,54.333333333333336,0,8,0,131.38,0.33,0,2
M000943,2023-12-09,Basic,Brooklyn_Heights,48,M,49.99,,16,35.5625,3,11,2,160.89,0.3666666666666667,0,0
M000944,2023-03-16,Premium,Queens_Central,38,M,79.99,,15,17.866666666666667,0,9,5,290.58,0.24,0,1
M000945,2024-05-15,Student,NYC_Uptown,54,M,39.99,,17,48.76470588235294,0,13,3,103.42,0.3133333333333333,0,3
M000946,2024-03-14,Student,Upper_East_Side,39,Other,39.99,,14,28.142857142857142,1,10,3,109.37,0.4175,0,3
M000947,2023-04-20,Basic,Queens_Central,39,M,49.99,,12,40.25,0,7,3,21.21,0.32,0,0
M000948,2024-09-11,Premium,Midtown_Elite,46,M,79.99,,23,33.73913043478261,2,12,6,102.74000000000001,0.34750000000000003,0,1
M000949,2024-07-15,VIP,Astoria_Fit,29,M,129.99,,15,29.866666666666667,1,10,3,168.48000000000002,0.39666666666666667,0,4
M000950,2024-06-20,Basic,Astoria_Fit,40,Other,49.99,,9,31.666666666666668,1,8,4,56.68,0.3933333333333333,0,0
M000951,2024-09-25,VIP,Manhattan_Premium,66,F,129.99,,8,32.5,0,5,0,388.2,0.3325,0,4
M000952,2024-10-06,Premium,Harlem_Strong,68,F,79.99,,20,21.2,3,10,4,44.15,0.4,0,1
M000953,2024-09-29,Student,Astoria_Fit,49,F,39.99,2026-08-04,16,39.0,0,10,3,183.47,0.4333333333333333,1,3
M000954,2024-04-08,VIP,Williamsburg,56,Other,129.99,,19,31.526315789473685,0,13,5,130.07,0.245,0,4
M000955,2023-02-09,Student,Harlem_Strong,34,M,39.99,,20,46.0,1,12,3,110.53999999999999,0.35000000000000003,0,3
M000956,2024-12-29,Student,Queens_Central,22,F,39.99,2025-10-19,17,26.529411764705884,3,10,4,91.9,0.25333333333333335,1,3
M000957,2024-06-24,Student,Financial_District,59,Other,39.99,,15,35.93333333333333,1,10,4,38.83,0.3666666666666667,0,3
M000958,2024-01-12,VIP,Manhattan_Premium,67,M,129.99,,10,42.3,0,7,1,162.11,0.315,0,4
M000959,2024-01-09,VIP,Midtown_Elite,21,M,129.99,,13,28.923076923076923,1,8,3,164.85,0.31,0,4
M000960,2024-01-09,Student,Chinatown_Active,45,Other,39.99,,11,50.90909090909091,0,7,3,128.29,0.35,0,3
M000961,2023-01-22,Basic,Upper_East_Side,29,F,49.99,,14,52.0,1,10,3,52.65,0.33,0,0
M000962,2023-12-09,Premium,Williamsburg,56,M,79.99,,15,27.466666666666665,0,9,2,170.19,0.38,0,1
M000963,2024-08-19,Student,Bronx_Fitness,56,F,39.99,,14,40.92857142857143,1,9,3,40.45,0.47,0,3
M000964,2024-11-10,Premium,Astoria_Fit,70,F,79.99,,18,39.05555555555556,1,11,4,140.97,0.36,0,1
M000965,2023-03-23,Student,Queens_Central,51,M,39.99,,11,32.36363636363637,1,8,4,240.32,0.328,0,3
M000966,2024-03-02,Student,Midtown_Elite,53,Other,39.99,,14,51.57142857142857,1,7,5,127.75,0.35000000000000003,0,3
M000967,2023-11-02,Premium,Manhattan_Premium,55,Other,79.99,,14,48.142857142857146,1,12,3,198.87,0.414,0,1
M000968,2023-11-08,VIP,Upper_East_Side,53,Other,129.99,,8,54.125,1,5,1,94.42,0.33999999999999997,0,4
M000969,2024-02-22,Senior,Williamsburg,24,M,44.99,,17,40.64705882352941,1,8,4,175.43,0.27749999999999997,0,2
M000970,2023-02-21,Basic,Midtown_Elite,69,Other,49.99,2024-06-09,12,28.75,1,7,3,33.51,0.26,1,0
M000971,2024-11-07,Premium,Upper_East_Side,67,Other,79.99,,14,40.714285714285715,0,8,3,216.49,0.29,0,1
M000972,2023-03-28,Student,Astoria_Fit,62,F,39.99,2024-10-18,15,41.0,0,8,5,147.63,0.38666666666666666,1,3
M000973,2023-07-08,VIP,Chinatown_Active,45,Other,129.99,,12,11.583333333333334,0,10,1,126.91,0.365,0,4
M000974,2024-11-29,Premium,Financial_District,45,M,79.99,,11,53.27272727272727,2,7,2,190.83,0.37333333333333335,0,1
M000975,2024-06-19,Senior,NYC_Uptown,57,Other,44.99,,15,49.2,2,10,2,233.64,0.38571428571428573,0,2
M000976,2023-06-22,Student,Manhattan_Premium,68,M,39.99,,19,54.63157894736842,2,12,3,138.28,0.3875,0,3
M000977,2023-09-18,Senior,NYC_Uptown,44,M,44.99,,11,28.0,0,7,1,216.63,0.35,0,2
M000978,2024-09-25,Student,Long_Island_City,20,F,39.99,,19,31.789473684210527,1,11,5,72.85,0.38999999999999996,0,3
M000979,2023-10-18,Basic,NYC_Downtown,38,Other,49.99,,12,44.25,0,7,3,285.73,0.3814285714285714,0,0
M000980,2023-07-08,Student,Staten_Island,69,M,39.99,,14,25.928571428571427,0,8,4,83.88,0.4066666666666667,0,3
M000981,2023-06-18,Premium,Chinatown_Active,63,Other,79.99,,21,40.476190476190474,0,14,4,108.66999999999999,0.29500000000000004,0,1
M000982,2024-08-29,Student,Upper_East_Side,68,Other,39.99,,10,28.7,2,8,3,219.26000000000002,0.278,0,3
M000983,2023-03-30,VIP,Astoria_Fit,56,M,129.99,,12,21.833333333333332,1,9,2,118.64,0.385,0,4
M000984,2024-11-07,Premium,Chinatown_Active,19,Other,79.99,,6,35.333333333333336,0,5,2,0.0,0.0,0,1
M000985,2024-06-14,Senior,Staten_Island,37,M,44.99,,15,36.2,0,8,3,78.67,0.37000000000000005,0,2
M000986,2024-11-11,Basic,Upper_East_Side,21,Other,49.99,,8,32.875,0,8,1,42.95,0.395,0,0
M000987,2023-07-27,Basic,Williamsburg,39,Other,49.99,,9,18.11111111111111,2,9,3,75.57000000000001,0.3,0,0
M000988,2023-07-23,Basic,Midtown_Elite,45,F,49.99,,15,40.53333333333333,0,10,4,155.79,0.305,0,0
M000989,2024-05-20,Premium,NYC_Downtown,20,M,79.99,,17,29.11764705882353,1,11,4,0.0,0.0,0,1
M000990,2024-01-03,Senior,Manhattan_Premium,55,M,44.99,,14,41.785714285714285,0,9,4,89.67,0.41428571428571426,0,2
M000991,2023-11-10,Basic,NYC_Uptown,26,F,49.99,,17,30.58823529411765,2,10,2,96.77,0.325,0,0
M000992,2023-10-05,Premium,Brooklyn_Heights,25,F,79.99,,24,32.833333333333336,2,13,5,42.87,0.31,0,1
M000993,2024-01-01,Senior,Brooklyn_Heights,67,M,44.99,,19,26.105263157894736,1,10,4,53.94,0.38,0,2
M000994,2023-01-23,Student,Manhattan_Premium,57,Other,39.99,,16,31.9375,0,10,5,312.52,0.3242857142857143,0,3
M000995,2023-02-26,Student,Brooklyn_Heights,24,M,39.99,,15,33.13333333333333,2,9,6,99.80000000000001,0.38,0,3
M000996,2023-03-12,Senior,Chinatown_Active,38,F,44.99,,10,42.1,2,7,1,8.05,0.25,0,2
M000997,2023-01-26,Premium,Bronx_Fitness,52,Other,79.99,2023-04-11,17,24.0,1,10,3,90.71000000000001,0.42000000000000004,1,1
M000998,2023-11-30,VIP,Long_Island_City,63,Other,129.99,,14,61.07142857142857,1,9,2,147.17,0.345,0,4
M000999,2023-07-31,Senior,NYC_Downtown,66,M,44.99,,17,46.35294117647059,2,10,3,34.84,0.38,0,2
M001000,2023-04-18,Senior,Manhattan_Premium,24,F,44.99,,16,39.625,1,10,4,117.00999999999999,0.43333333333333335,0,2
M001001,2023-05-30,Premium,Midtown_Elite,53,M,79.99,,9,60.77777777777778,1,7,1,222.51,0.3675,0,1
M001002,2024-09-01,Basic,Bronx_Fitness,37,Other,49.99,,13,54.61538461538461,0,10,4,157.73,0.34,0,0
M001003,2023-09-16,Senior,Williamsburg,47,F,44.99,,10,57.5,1,9,4,76.38,0.43,0,2
M001004,2024-08-05,Student,Queens_Central,70,Other,39.99,,15,61.6,0,9,2,27.6,0.37,0,3
M001005,2024-07-09,Senior,Financial_District,34,M,44.99,,14,37.92857142857143,1,10,2,126.16,0.31,0,2
M001006,2023-09-14,VIP,Bronx_Fitness,47,F,129.99,,13,47.69230769230769,1,8,2,67.51,0.27,0,4
M001007,2023-02-22,Senior,Queens_Central,49,Other,44.99,,8,65.5,0,7,1,151.81,0.3525,0,2
M001008,2023-03-20,Senior,NYC_Downtown,67,F,44.99,2025-01-25,23,26.217391304347824,0,12,2,63.92,0.39,1,2
M001009,2023-05-25,Premium,Queens_Central,43,F,79.99,,12,13.583333333333334,4,7,3,77.15,0.32,0,1
M001010,2024-11-13,Student,Williamsburg,44,Other,39.99,,16,34.75,0,10,4,163.75,0.39999999999999997,0,3
M001011,2024-07-27,Student,Manhattan_Premium,23,F,39.99,,13,37.07692307692308,0,9,3,102.84,0.3433333333333333,0,3
M001012,2024-12-09,VIP,Long_Island_City,68,Other,129.99,,13,10.538461538461538,0,9,5,260.06,0.41600000000000004,0,4
M001013,2023-08-04,Senior,Queens_Central,39,F,44.99,,18,32.666666666666664,2,10,6,247.0,0.326,0,2
M001014,2023-04-05,VIP,Upper_East_Side,55,Other,129.99,,16,47.4375,1,12,1,138.75,0.345,0,4
M001015,2023-11-02,Student,Astoria_Fit,59,Other,39.99,,12,28.25,0,9,2,149.87,0.324,0,3
M001016,2024-12-24,Basic,Financial_District,20,Other,49.99,,20,48.05,1,11,5,54.14,0.35333333333333333,0,0
M001017,2024-08-03,VIP,Chinatown_Active,67,Other,129.99,,20,45.65,1,12,5,74.89,0.33,0,4
M001018,2024-03-25,Senior,Financial_District,50,F,44.99,,10,36.1,1,7,5,32.96,0.4175,0,2
M001019,2024-06-18,Senior,Williamsburg,29,Other,44.99,,14,39.142857142857146,1,12,3,95.35,0.38249999999999995,0,2
M001020,2023-10-25,Senior,Manhattan_Premium,33,M,44.99,,14,29.857142857142858,1,10,2,189.54000000000002,0.3025,0,2
M001021,2023-01-12,Senior,Queens_Central,23,Other,44.99,,14,26.714285714285715,0,7,6,66.81,0.365,0,2
M001022,2024-09-30,Senior,Chinatown_Active,18,M,44.99,,8,27.5,0,8,4,128.26,0.2833333333333333,0,2
M001023,2024-12-11,Basic,Bronx_Fitness,56,Other,49.99,,14,42.785714285714285,0,9,2,22.25,0.22,0,0
M001024,2024-12-18,Senior,Manhattan_Premium,50,M,44.99,,14,36.642857142857146,2,10,1,109.07,0.25,0,2
M001025,2024-02-29,Basic,Chinatown_Active,48,Other,49.99,,11,36.45454545454545,1,7,1,32.269999999999996,0.415,0,0
M001026,2023-04-24,Premium,NYC_Downtown,57,M,79.99,,6,36.0,0,6,2,82.49000000000001,0.33,0,1
M001027,2024-02-24,VIP,Upper_East_Side,54,M,129.99,,20,32.2,1,10,6,218.57,0.35857142857142854,0,4
M001028,2024-08-19,Premium,Financial_District,57,Other,79.99,,11,22.90909090909091,1,8,3,86.68,0.35,0,1
M001029,2024-10-21,Premium,Upper_East_Side,58,Other,79.99,,17,23.352941176470587,0,10,3,50.9,0.4225,0,1
M001030,2024-01-20,Senior,NYC_Downtown,33,Other,44.99,,8,79.25,1,8,2,60.040000000000006,0.29500000000000004,0,2
M001031,2023-05-08,Senior,NYC_Downtown,41,Other,44.99,,12,49.583333333333336,0,9,3,179.37,0.39999999999999997,0,2
M001032,2024-09-23,Basic,Long_Island_City,46,M,49.99,,10,19.7,0,9,2,252.12,0.3066666666666667,0,0
M001033,2023-09-26,Senior,Chinatown_Active,69,M,44.99,2025-03-27,9,53.22222222222222,0,6,1,82.89,0.345,1,2
M001034,2023-09-08,VIP,NYC_Downtown,19,F,129.99,,6,45.166666666666664,1,5,4,199.87,0.348,0,4
M001035,2024-01-17,Basic,Harlem_Strong,41,M,49.99,,15,32.93333333333333,0,11,3,38.28,0.305,0,0
M001036,2023-07-27,Student,NYC_Uptown,69,F,39.99,,10,43.9,0,8,3,252.78,0.39,0,3
M001037,2023-09-08,Senior,Williamsburg,37,Other,44.99,,19,30.36842105263158,1,10,5,42.14,0.31000000000000005,0,2
M001038,2023-01-28,Premium,Queens_Central,55,Other,79.99,,19,26.42105263157895,1,11,5,89.25,0.392,0,1
